2022-05-19T00:00:44.626124+02:00;7.106854129E+00;9.7141000E+03
2022-05-19T00:00:48.645804+02:00;7.106854114E+00;9.7141000E+03
2022-05-19T00:00:52.665309+02:00;7.106853997E+00;9.7140000E+03
2022-05-19T00:00:56.684567+02:00;7.106854011E+00;9.7140000E+03
2022-05-19T00:01:15.804218+02:00;7.106853997E+00;9.7141000E+03
2022-05-19T00:01:19.823858+02:00;7.106853820E+00;9.7141000E+03
2022-05-19T00:01:23.843427+02:00;7.106854085E+00;9.7142000E+03
2022-05-19T00:01:27.862946+02:00;7.106853967E+00;9.7142000E+03
2022-05-19T00:01:31.882329+02:00;7.106853908E+00;9.7141000E+03
